Event name,Image,Date,Time,Place,Price,Attendees,Tags,Views count 
QA Party Hard #4 — благодійна конференція (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Screenshot_2024-01-12_at_18.50.52/b5dd2c5834ac2cabe7dd3a8a32994237.png,10 лютого (субота),,"Львів, Форум Львів, Планета Кіно та онлайн",600 грн,"https://dou.ua/users/kristina-svitla/, https://dou.ua/users/stas-puga/, https://dou.ua/users/nataliya-trushevska/, https://dou.ua/users/nataliia-popelyshko/, https://dou.ua/users/marina-griffen/, https://dou.ua/users/roma-marinsky/","QA, благодійність, конференція, тестування",520
"НАБІР ЗАВЕРШЕНО! Індивідуальне стажування на позицію JavaScript Developer (TypeScript, React, Node.js) у SysGears (подія в архіві)",https://s.dou.ua/CACHE/images/img/events/%D0%9B%D0%BE%D0%B3%D0%BE%D1%82%D0%B8%D0%BF__d1hYdSg/3beda5136f37120b3f495083fd88538a.png,8 лютого (четвер),,Дніпро,безкоштовно,"https://dou.ua/users/anton-mahdysiuk/, https://dou.ua/users/andrii-chopek/, https://dou.ua/users/kolya-golovaschenko/, https://dou.ua/users/taras-grinchisin/, https://dou.ua/users/forckes/, https://dou.ua/users/demyan-ivanytsky/","JavaScript, junior, node.js, кар’єра, курси, технології",1049
Курс «Вивчай TypeScript безкоштовно» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/articles-new-e2d79eee-cfd3-4d5b-8c5d-1ad8b1e20c0f/ce20dd45d5d9a48387b2e6df82e6d123.png,8 лютого (четвер),,онлайн,безкоштовно,"https://dou.ua/users/yuliya-prints/, https://dou.ua/users/talafarael/, https://dou.ua/users/yuliya-buta/, https://dou.ua/users/anna-gashenko/, https://dou.ua/users/pavlo-kuravskyi/, https://dou.ua/users/vladislav-ribak/, https://dou.ua/users/cbsedu/, https://dou.ua/users/andrii-semkiv-1/, https://dou.ua/users/stepan-lazorik/, https://dou.ua/users/maybe3228/, https://dou.ua/users/andrii-chychkan/, https://dou.ua/users/max-batykovich/, https://dou.ua/users/vladd4/, https://dou.ua/users/elizabeth-vasilenko/","Front-end, кар’єра, курси, технології",764
Стрім «Ігровий UX/UI через принципи дизайну Blizzard» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/%D1%84%D0%B5%D0%B9%D1%81%D0%B1%D1%83%D0%BA_%D1%8E%D1%96%D0%BA%D1%81%D1%8E%D1%96/4106b9f5a25983e8d1a1980df99caa51.png,8 лютого (четвер),19:00,Онлайн,Безкоштовно,"https://dou.ua/users/osana-multimedia/, https://dou.ua/users/vitalina-zapichenko/, https://dou.ua/users/idlubov/, https://dou.ua/users/chempionhv/, https://dou.ua/users/viacheslav-yelkin/, https://dou.ua/users/oleksandr-havrylets/, https://dou.ua/users/nazar-pinonzhyk/, https://dou.ua/users/valerii-burachenko/, https://dou.ua/users/oleksandr-vasilyev-3/, https://dou.ua/users/elena-ped/, https://dou.ua/users/ignatova-katerina/, https://dou.ua/users/dmitrii-tkachenko-3/, https://dou.ua/users/viktoria-kupina/, https://dou.ua/users/nika-mitkina/, https://dou.ua/users/vitaliksopot9/, https://dou.ua/users/daria-bihun/, https://dou.ua/users/anastasiia-balyk-pavlyukovska/","gamedev, дизайн, мітап",464
Офлайн-зустріч “Mastering Effective Communication” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/2_Speaker_Event_Card_4_3/f52ea1ff8a26375f8caa1425b5809d56.png,8 лютого (четвер),19:00,"Київ, вул. Амосова 12, Ciklum Office",безкоштовно,"https://dou.ua/users/taras-senytsia/, https://dou.ua/users/vitalij-evsikov/, https://dou.ua/users/maksim-orlov-6/, https://dou.ua/users/yan-titarenko-2/","Front-end, жінки в IT, мітап, маркетинг, менеджмент",338
Вебінар «ШI для Back-End розробників: занурся в ШІ-інструменти для Python» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/youtube/399ef9c5242b0a0bcb8cce953fbad9b1.png,8 лютого (четвер),18:00,online,Безкоштовно,"https://dou.ua/users/dima-v-demianenko/, https://dou.ua/users/kaban15021979/, https://dou.ua/users/tony-bat/, https://dou.ua/users/mykhailo-polishchuk-3/, https://dou.ua/users/mykhailo-toporkov/, https://dou.ua/users/aleksej-majboroda-1/, https://dou.ua/users/daniel-m-1/, https://dou.ua/users/igor-gerasimenko-5/, https://dou.ua/users/mary-ushenina/, https://dou.ua/users/alexei-day/, https://dou.ua/users/daria-tretyak/, https://dou.ua/users/dasha-kyrychenko/, https://dou.ua/users/darya-dubovskaya/","AI, back-end, Python, вебінар, кар’єра, технології",326
Щорічний форум HR-POINT (подія в архіві),https://s.dou.ua/CACHE/images/img/events/%D0%BB%D0%BE%D0%B3%D0%BE_%D0%A1%D0%9F_g5rHwr0/2c83250b0e84e4e4251a55cb7a67d713.png,8 лютого (четвер),13:00 — 19:00,Онлайн та офлайн,Від 500 грн,https://dou.ua/users/daria-biletska/,"HR, кар’єра, конференція, менеджмент, технології",309
Вебінар “Certify with confidence: ISTQB Foundation 4.0. Common errors and Exam preparation tips” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/fb-ev-2-8/7c812802abc677bcf6f5eaf9850c0cfb.png,8 лютого (четвер),19:00,Online,Безкоштовно,"https://dou.ua/users/oleksij-daniliv/, https://dou.ua/users/tanya-maltseva/, https://dou.ua/users/mariia-hapii-/, https://dou.ua/users/anna-bulava/","QA, вебінар, кар’єра, тестування, технології",178
Лекція «Хто як не ти або як налаштувати аналітику у продукті: інструкція для менеджера» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/%D0%9E%D0%B1%D0%BB%D0%BE%D0%B6%D0%BA%D0%B0_%D0%B2%D0%B5%D0%B1%D0%B8%D0%BD%D0%B0%D1%80%D0%B0_%D0%9D%D0%9E%D0%92%D0%90%D0%AF_1_9D04o9g/5e3f531d19b594cbe7731275a41b2e28.png,8 лютого (четвер),19:00,Online,Безкоштовно,"https://dou.ua/users/nadiia-romanskaya/, https://dou.ua/users/bogdan-yosava/, https://dou.ua/users/catherine-petrova/, https://dou.ua/users/diana-khudolii-1/, https://dou.ua/users/andrej-bahtiev/, https://dou.ua/users/olga-whale/, https://dou.ua/users/dmitriy-shamayko/, https://dou.ua/users/anastasiya-matushkina/, https://dou.ua/users/iryna-osypchuk/","product, лекція, продукт",171
HR Brand Day: опитування задоволеності персоналу та eNPS (подія в архіві),https://s.dou.ua/CACHE/images/img/events/UGEN_Logo_Colour_yvP5IVe/c70dbdf8b2235cd8f770db1671c241c3.png,8 лютого (четвер),17:00,онлайн,безкоштовно,"https://dou.ua/users/anastasiia-kotsinska/, https://dou.ua/users/mariia-yavorska/","HR, вебінар, менеджмент",79
Вебінар “My SaaS reached its performance capacity: what’s next?” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/cover26/09228cc36e7a9ff0affc2821cc8f5559.png,8 лютого (четвер),19:00,онлайн,Безкоштовно,"https://dou.ua/users/viktoria-kopeykina/, https://dou.ua/users/volodymyrobrizan/","вебінар, технології",28
Онлайн-трансляція «Пошук рішення задачі — генерація унікальних рандомних числових ID» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/cover2_tI04p06/603d17c3ca70055deb0f614b438a2523.png,7 лютого (середа),20:00,онлайн,безкоштовно (донат на підтримку ЗСУ вітається),,"Java, мітап, технології",17
НАБІР ЗАВЕРШЕНО. Безкоштовний тренінг-інтенсив «Вступ в Docker» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/7148d228d85c3bf663beb9e762e75d53/7df1a08cb23fa02dfbebbee74ac6d67e.png,14 лютого (середа),10:00 — 19:00,Онлайн,безкоштовно,"https://dou.ua/users/sergey-morenets/, https://dou.ua/users/alla-kaplia/, https://dou.ua/users/sanya-shevchenko-1/, https://dou.ua/users/elona-savchenko/, https://dou.ua/users/alexei-day/, https://dou.ua/users/nikita-pedko/, https://dou.ua/users/stepan-lazorik/, https://dou.ua/users/nataliamahera/, https://dou.ua/users/vladislav-ribak/, https://dou.ua/users/alexander-alexander-5/","DevOps, Java, воркшоп, технології",457
Вебінар «Онбординг та адаптація в ІТ: кейси та рекомендації» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/1213/4ac29ffe161351a1470d82d3b49c166a.png,14 лютого (середа),19:00,Онлайн,Безкоштовно,https://dou.ua/users/nataliamahera/,"HR, вебінар, ветерани, кар’єра, менеджмент",109
Вебінар «Знайомство та фішки ІТ-професії QA Engineer» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/%D0%AF%D0%BA_%D1%80%D0%BE%D0%B7%D0%BF%D0%BE%D1%87%D0%B0%D1%82%D0%B8_%D1%82%D0%B0_%D0%BF%D1%80%D0%BE%D0%B4%D0%BE%D0%B2%D0%B6%D1%83%D0%B2%D0%B0%D1%82%D0%B8_%D0%BA%D0%B0%D1%80%D1%94%D1%80%D1%83_%D0%B2_IT/5a4cf089dc9f7588656d3af8cefb283a.png,14 лютого (середа),14:00,online,безкоштовно,https://dou.ua/users/kaban15021979/,"QA, вебінар, тестування, технології",109
Лекція “Motion Design на 360” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/3_ncLWp6W/3b7c88e4708f7a45fee8173d62886725.png,14 лютого (середа),19:00,online,безкоштовно,,"product, вебінар, дизайн, кар’єра",60
Програма від Google «Розвивайте кар’єру із Google Cloud: AI & Data» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Google_Cloud_blog/27cf9f6a52b172560afdb418af732ba6.png,13 лютого — 31 березня,,Онлайн,безкоштовно,"https://dou.ua/users/oleksandra-levadska/, https://dou.ua/users/ihor-boichuk/, https://dou.ua/users/alina-shevchuk-2/, https://dou.ua/users/tr-22-hnyukalo-viktoriya/, https://dou.ua/users/ichtudirweh1998/, https://dou.ua/users/andrii-khazins/, https://dou.ua/users/alla-honcharova/, https://dou.ua/users/volodymyr-lazor/, https://dou.ua/users/oleg-storozhev/, https://dou.ua/users/sergii-tigranovich-geraschenko/, https://dou.ua/users/oleksii-haivoronskyi/, https://dou.ua/users/vlad-slyzkoukhyi/, https://dou.ua/users/anastasiya-maksimivna-shamardina/, https://dou.ua/users/yaroslav-gajdaj-1/, https://dou.ua/users/sergeyiklenko/, https://dou.ua/users/kateryna-korol-khoma/, https://dou.ua/users/anastasiya-tsimbelman/, https://dou.ua/users/viktor-milashenko/, https://dou.ua/users/iryna-bondarenko-7/, https://dou.ua/users/andrey-gnat/, https://dou.ua/users/norb-vitka/, https://dou.ua/users/yelyzaveta-kushneryk/, https://dou.ua/users/max-bashmanivskiy/, https://dou.ua/users/olha-kyrychanska/, https://dou.ua/users/sebastian-runscope/, https://dou.ua/users/anastasia-sukhorukova/, https://dou.ua/users/anna-talpa/, https://dou.ua/users/maksim-filipenko/, https://dou.ua/users/daniil-polishchuk-1/, https://dou.ua/users/liudmylapuzrakova/, https://dou.ua/users/strelkova2004/, https://dou.ua/users/banderaua/, https://dou.ua/users/anna-shevchenko-9/, https://dou.ua/users/dmitrij-kuharenko/, https://dou.ua/users/valeria-makedonskaya-1/, https://dou.ua/users/anastasiya-pozdnyakova-1/, https://dou.ua/users/bogdana-turchyn/, https://dou.ua/users/den4ikmasal/, https://dou.ua/users/tetyana-bilanyuk/, https://dou.ua/users/alina-poliatykina/, https://dou.ua/users/lazarev-evgenii/, https://dou.ua/users/igor-petrenko-4/, https://dou.ua/users/alina-kostenko/, https://dou.ua/users/mykhailo-omelchenko/, https://dou.ua/users/nikole-lesnaya/, https://dou.ua/users/artem-skorobagach/, https://dou.ua/users/anastasiya-zhuga-3/, https://dou.ua/users/natasha-ivanitska/, https://dou.ua/users/llfredlyll/, https://dou.ua/users/nikita-notych/, https://dou.ua/users/oleksandr-kitsun/, https://dou.ua/users/yullia-soloviova/, https://dou.ua/users/dmitrii-kostenko-1/, https://dou.ua/users/lyudmila-golubenko/, https://dou.ua/users/oleg-ivashko-2/, https://dou.ua/users/michael-shylo/, https://dou.ua/users/max-batykovich/, https://dou.ua/users/duude92/, https://dou.ua/users/alina-vasylyshyn-1/, https://dou.ua/users/pavlo-kuravskyi/, https://dou.ua/users/fisunens/, https://dou.ua/users/bogdan-burka/, https://dou.ua/users/masalov-dmytro/, https://dou.ua/users/victoriia-levytska/, https://dou.ua/users/webstudio-controlstyle/, https://dou.ua/users/mila-bibik/, https://dou.ua/users/vlad-tsiperko/, https://dou.ua/users/garagulya/, https://dou.ua/users/alex-prykh/, https://dou.ua/users/eduard-romanenko/, https://dou.ua/users/igor-semenyuk/, https://dou.ua/users/dima-sahno/, https://dou.ua/users/olesya-teryda/, https://dou.ua/users/anastasia-makhomet/, https://dou.ua/users/vladyslav-poltavets/, https://dou.ua/users/yaroslav-suhak/, https://dou.ua/users/yuliya-ustimova/, https://dou.ua/users/annvasylenko/, https://dou.ua/users/anna-bondar-13/, https://dou.ua/users/taras-kolomyia/, https://dou.ua/users/timur-know/, https://dou.ua/users/sofiya-martyniuk/, https://dou.ua/users/vladimir-bazel/, https://dou.ua/users/anna-voitovych-1/, https://dou.ua/users/katerynaoovcharenko/, https://dou.ua/users/makuzofaio-iobezhisvoio/, https://dou.ua/users/kukoba-vitalii/, https://dou.ua/users/oyusipenko/, https://dou.ua/users/sk3ll/","AI, cloud, junior, кар’єра, курси, технології",5097
Безкоштовний курс “Empat School Full Stack & Flutter Program” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/small-logo-2/d1afa2c8260236d327f691923b70381d.png,13 лютого (вівторок),,Online,Безкоштовно,"https://dou.ua/users/anastasiia-tymoshenko-4/, https://dou.ua/users/igor-repeta/, https://dou.ua/users/alla-husakovska-1/, https://dou.ua/users/yaroslav-melnichenko-2/, https://dou.ua/users/anton-mahdysiuk/, https://dou.ua/users/valentyna-polienova/, https://dou.ua/users/roman-paloha/, https://dou.ua/users/stytenko/, https://dou.ua/users/bohdan-halunka-1/, https://dou.ua/users/forckes/, https://dou.ua/users/mikola-zhukovskii/, https://dou.ua/users/pollishell/, https://dou.ua/users/hrimach-dmitriy/, https://dou.ua/users/legartak/, https://dou.ua/users/dmitrii-prudnik/, https://dou.ua/users/yurii-dilai/, https://dou.ua/users/elizabeth-klymenko/, https://dou.ua/users/andreogit/, https://dou.ua/users/yuliya-buta/, https://dou.ua/users/valeriya-dokukina/, https://dou.ua/users/illya-babelnik/, https://dou.ua/users/stanislav-gorokh/, https://dou.ua/users/misha-ivanchenko/, https://dou.ua/users/yura-ogorodnik-1/, https://dou.ua/users/maks-gavrilyuk-1/, https://dou.ua/users/oleksandr-khvostov/, https://dou.ua/users/maksym-prokopenko-1/, https://dou.ua/users/max-bashmanivskiy/, https://dou.ua/users/maks-lipko/, https://dou.ua/users/max-batykovich/, https://dou.ua/users/maksym-zhuk/, https://dou.ua/users/nazar-yaremiy-1/, https://dou.ua/users/taras-protsiv/, https://dou.ua/users/nazar-gulyk/, https://dou.ua/users/illya-vodolyeyev/, https://dou.ua/users/domkad/, https://dou.ua/users/bendiukevichkatya/, https://dou.ua/users/denis-snizhinskyi-1/","junior, кар’єра, курси, технології",4305
💓 Конкурс 2D/3D артів до Дня Святого Валентина від GameDev DOU та CG Cats. Серед призів — квитки на Games Gathering ’24 Lviv (подія в архіві),https://s.dou.ua/CACHE/images/img/events/2d-3d-art-competition-840/a35bd22cc35449ca3f8d205d0036fa63.png,13 лютого (вівторок),,GameDev DOU,безкоштовно,,"3D, DOU events, gamedev, дизайн, кар’єра, конкурс",934
Webinar “Visual Software Testing Tools with AI in 2024” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/420615715_786900780120658_9019834621160771464_n/7c6cb9ab086256219fbdd4c63a9cedd3.png,13 February (Tuesday),19:00,Online,Free,"https://dou.ua/users/olena-vashchenko-2/, https://dou.ua/users/pusk-raketi/, https://dou.ua/users/anastasiya-andronova/, https://dou.ua/users/andrej-blakitnyij-1/, https://dou.ua/users/inna-s/, https://dou.ua/users/viktoriya-shevchenko-3/, https://dou.ua/users/nazarij-bilogras/, https://dou.ua/users/tanya-maltseva/, https://dou.ua/users/catherine-petrova/, https://dou.ua/users/maria-zhygalina/, https://dou.ua/users/yuliia-studenna/","AI, QA, вебінар, тестування",347
